"","sim","fold","alg","r","lhat"
"441","TCGA","5","rrLDA","24","0.239130434782609"
"442","TCGA","5","rrLDA","26","0.195652173913043"
"443","TCGA","5","rrLDA","29","0.217391304347826"
"444","TCGA","5","rrLDA","31","0.217391304347826"
"445","TCGA","5","rrLDA","34","0.260869565217391"
"446","TCGA","5","rrLDA","36","0.195652173913043"
"447","TCGA","5","rrLDA","39","0.239130434782609"
"448","TCGA","5","rrLDA","43","0.239130434782609"
"449","TCGA","5","rrLDA","46","0.195652173913043"
"450","TCGA","5","rrLDA","50","0.217391304347826"
"451","TCGA","6","rrLDA","1","0.326086956521739"
"452","TCGA","6","rrLDA","2","0.304347826086957"
"453","TCGA","6","rrLDA","3","0.304347826086957"
"454","TCGA","6","rrLDA","4","0.217391304347826"
"455","TCGA","6","rrLDA","5","0.173913043478261"
"456","TCGA","6","rrLDA","6","0.217391304347826"
"457","TCGA","6","rrLDA","7","0.239130434782609"
"458","TCGA","6","rrLDA","8","0.195652173913043"
"459","TCGA","6","rrLDA","9","0.239130434782609"
"460","TCGA","6","rrLDA","10","0.260869565217391"
"461","TCGA","6","rrLDA","11","0.217391304347826"
"462","TCGA","6","rrLDA","12","0.239130434782609"
"463","TCGA","6","rrLDA","13","0.195652173913043"
"464","TCGA","6","rrLDA","14","0.217391304347826"
"465","TCGA","6","rrLDA","15","0.217391304347826"
"466","TCGA","6","rrLDA","16","0.195652173913043"
"467","TCGA","6","rrLDA","18","0.217391304347826"
"468","TCGA","6","rrLDA","19","0.195652173913043"
"469","TCGA","6","rrLDA","21","0.217391304347826"
"470","TCGA","6","rrLDA","23","0.195652173913043"
"471","TCGA","6","rrLDA","24","0.152173913043478"
"472","TCGA","6","rrLDA","26","0.195652173913043"
"473","TCGA","6","rrLDA","29","0.217391304347826"
"474","TCGA","6","rrLDA","31","0.173913043478261"
"475","TCGA","6","rrLDA","34","0.195652173913043"
"476","TCGA","6","rrLDA","36","0.152173913043478"
"477","TCGA","6","rrLDA","39","0.239130434782609"
"478","TCGA","6","rrLDA","43","0.239130434782609"
"479","TCGA","6","rrLDA","46","0.239130434782609"
"480","TCGA","6","rrLDA","50","0.217391304347826"
"481","TCGA","7","rrLDA","1","0.304347826086957"
"482","TCGA","7","rrLDA","2","0.282608695652174"
"483","TCGA","7","rrLDA","3","0.304347826086957"
"484","TCGA","7","rrLDA","4","0.173913043478261"
"485","TCGA","7","rrLDA","5","0.217391304347826"
"486","TCGA","7","rrLDA","6","0.260869565217391"
"487","TCGA","7","rrLDA","7","0.173913043478261"
"488","TCGA","7","rrLDA","8","0.195652173913043"
"489","TCGA","7","rrLDA","9","0.173913043478261"
"490","TCGA","7","rrLDA","10","0.217391304347826"
"491","TCGA","7","rrLDA","11","0.217391304347826"
"492","TCGA","7","rrLDA","12","0.195652173913043"
"493","TCGA","7","rrLDA","13","0.260869565217391"
"494","TCGA","7","rrLDA","14","0.173913043478261"
"495","TCGA","7","rrLDA","15","0.173913043478261"
"496","TCGA","7","rrLDA","16","0.195652173913043"
"497","TCGA","7","rrLDA","18","0.152173913043478"
"498","TCGA","7","rrLDA","19","0.195652173913043"
"499","TCGA","7","rrLDA","21","0.173913043478261"
"500","TCGA","7","rrLDA","23","0.173913043478261"
"501","TCGA","7","rrLDA","24","0.195652173913043"
"502","TCGA","7","rrLDA","26","0.152173913043478"
"503","TCGA","7","rrLDA","29","0.195652173913043"
"504","TCGA","7","rrLDA","31","0.173913043478261"
"505","TCGA","7","rrLDA","34","0.195652173913043"
"506","TCGA","7","rrLDA","36","0.195652173913043"
"507","TCGA","7","rrLDA","39","0.195652173913043"
"508","TCGA","7","rrLDA","43","0.217391304347826"
"509","TCGA","7","rrLDA","46","0.195652173913043"
"510","TCGA","7","rrLDA","50","0.152173913043478"
"511","TCGA","8","rrLDA","1","0.326086956521739"
"512","TCGA","8","rrLDA","2","0.282608695652174"
"513","TCGA","8","rrLDA","3","0.282608695652174"
"514","TCGA","8","rrLDA","4","0.282608695652174"
"515","TCGA","8","rrLDA","5","0.304347826086957"
"516","TCGA","8","rrLDA","6","0.304347826086957"
"517","TCGA","8","rrLDA","7","0.239130434782609"
"518","TCGA","8","rrLDA","8","0.260869565217391"
"519","TCGA","8","rrLDA","9","0.173913043478261"
"520","TCGA","8","rrLDA","10","0.217391304347826"
"521","TCGA","8","rrLDA","11","0.217391304347826"
"522","TCGA","8","rrLDA","12","0.260869565217391"
"523","TCGA","8","rrLDA","13","0.239130434782609"
"524","TCGA","8","rrLDA","14","0.217391304347826"
"525","TCGA","8","rrLDA","15","0.217391304347826"
"526","TCGA","8","rrLDA","16","0.195652173913043"
"527","TCGA","8","rrLDA","18","0.260869565217391"
"528","TCGA","8","rrLDA","19","0.130434782608696"
"529","TCGA","8","rrLDA","21","0.217391304347826"
"530","TCGA","8","rrLDA","23","0.152173913043478"
"531","TCGA","8","rrLDA","24","0.195652173913043"
"532","TCGA","8","rrLDA","26","0.217391304347826"
"533","TCGA","8","rrLDA","29","0.173913043478261"
"534","TCGA","8","rrLDA","31","0.152173913043478"
"535","TCGA","8","rrLDA","34","0.195652173913043"
"536","TCGA","8","rrLDA","36","0.239130434782609"
