"","sim","fold","alg","r","lhat"
"537","TCGA","8","rrLDA","39","0.173913043478261"
"538","TCGA","8","rrLDA","43","0.173913043478261"
"539","TCGA","8","rrLDA","46","0.173913043478261"
"540","TCGA","8","rrLDA","50","0.173913043478261"
"541","TCGA","9","rrLDA","1","0.239130434782609"
"542","TCGA","9","rrLDA","2","0.239130434782609"
"543","TCGA","9","rrLDA","3","0.239130434782609"
"544","TCGA","9","rrLDA","4","0.239130434782609"
"545","TCGA","9","rrLDA","5","0.239130434782609"
"546","TCGA","9","rrLDA","6","0.239130434782609"
"547","TCGA","9","rrLDA","7","0.239130434782609"
"548","TCGA","9","rrLDA","8","0.239130434782609"
"549","TCGA","9","rrLDA","9","0.239130434782609"
"550","TCGA","9","rrLDA","10","0.239130434782609"
"551","TCGA","9","rrLDA","11","0.239130434782609"
"552","TCGA","9","rrLDA","12","0.239130434782609"
"553","TCGA","9","rrLDA","13","0.239130434782609"
"554","TCGA","9","rrLDA","14","0.239130434782609"
"555","TCGA","9","rrLDA","15","0.239130434782609"
"556","TCGA","9","rrLDA","16","0.239130434782609"
"557","TCGA","9","rrLDA","18","0.239130434782609"
"558","TCGA","9","rrLDA","19","0.239130434782609"
"559","TCGA","9","rrLDA","21","0.239130434782609"
"560","TCGA","9","rrLDA","23","0.239130434782609"
"561","TCGA","9","rrLDA","24","0.239130434782609"
"562","TCGA","9","rrLDA","26","0.239130434782609"
"563","TCGA","9","rrLDA","29","0.239130434782609"
"564","TCGA","9","rrLDA","31","0.239130434782609"
"565","TCGA","9","rrLDA","34","0.239130434782609"
"566","TCGA","9","rrLDA","36","0.239130434782609"
"567","TCGA","9","rrLDA","39","0.239130434782609"
"568","TCGA","9","rrLDA","43","0.239130434782609"
"569","TCGA","9","rrLDA","46","0.239130434782609"
"570","TCGA","9","rrLDA","50","0.239130434782609"
"571","TCGA","10","rrLDA","1","0.282608695652174"
"572","TCGA","10","rrLDA","2","0.282608695652174"
"573","TCGA","10","rrLDA","3","0.282608695652174"
"574","TCGA","10","rrLDA","4","0.282608695652174"
"575","TCGA","10","rrLDA","5","0.282608695652174"
"576","TCGA","10","rrLDA","6","0.282608695652174"
"577","TCGA","10","rrLDA","7","0.282608695652174"
"578","TCGA","10","rrLDA","8","0.282608695652174"
"579","TCGA","10","rrLDA","9","0.282608695652174"
"580","TCGA","10","rrLDA","10","0.282608695652174"
"581","TCGA","10","rrLDA","11","0.282608695652174"
"582","TCGA","10","rrLDA","12","0.282608695652174"
"583","TCGA","10","rrLDA","13","0.282608695652174"
"584","TCGA","10","rrLDA","14","0.282608695652174"
"585","TCGA","10","rrLDA","15","0.282608695652174"
"586","TCGA","10","rrLDA","16","0.282608695652174"
"587","TCGA","10","rrLDA","18","0.282608695652174"
"588","TCGA","10","rrLDA","19","0.282608695652174"
"589","TCGA","10","rrLDA","21","0.282608695652174"
"590","TCGA","10","rrLDA","23","0.282608695652174"
"591","TCGA","10","rrLDA","24","0.282608695652174"
"592","TCGA","10","rrLDA","26","0.282608695652174"
"593","TCGA","10","rrLDA","29","0.282608695652174"
"594","TCGA","10","rrLDA","31","0.282608695652174"
"595","TCGA","10","rrLDA","34","0.282608695652174"
"596","TCGA","10","rrLDA","36","0.282608695652174"
"597","TCGA","10","rrLDA","39","0.282608695652174"
"598","TCGA","10","rrLDA","43","0.282608695652174"
"599","TCGA","10","rrLDA","46","0.282608695652174"
"600","TCGA","10","rrLDA","50","0.282608695652174"
"601","TCGA","1","Naive_pca-pls","1","0.297872340425532"
"602","TCGA","1","Naive_pca-pls","2","0.297872340425532"
"603","TCGA","1","Naive_pca-pls","3","0.276595744680851"
"604","TCGA","1","Naive_pca-pls","4","0.297872340425532"
"605","TCGA","1","Naive_pca-pls","5","0.276595744680851"
"606","TCGA","1","Naive_pca-pls","6","0.276595744680851"
"607","TCGA","1","Naive_pca-pls","7","0.297872340425532"
"608","TCGA","1","Naive_pca-pls","8","0.319148936170213"
"609","TCGA","1","Naive_pca-pls","9","0.361702127659574"
"610","TCGA","1","Naive_pca-pls","10","0.361702127659574"
"611","TCGA","1","Naive_pca-pls","11","0.276595744680851"
"612","TCGA","1","Naive_pca-pls","12","0.276595744680851"
"613","TCGA","1","Naive_pca-pls","13","0.276595744680851"
"614","TCGA","1","Naive_pca-pls","14","0.276595744680851"
"615","TCGA","1","Naive_pca-pls","15","0.276595744680851"
"616","TCGA","1","Naive_pca-pls","16","0.25531914893617"
"617","TCGA","1","Naive_pca-pls","18","0.276595744680851"
"618","TCGA","1","Naive_pca-pls","19","0.25531914893617"
"619","TCGA","1","Naive_pca-pls","21","0.25531914893617"
"620","TCGA","1","Naive_pca-pls","23","0.276595744680851"
"621","TCGA","1","Naive_pca-pls","24","0.276595744680851"
"622","TCGA","1","Naive_pca-pls","26","0.234042553191489"
"623","TCGA","1","Naive_pca-pls","29","0.25531914893617"
"624","TCGA","1","Naive_pca-pls","31","0.234042553191489"
"625","TCGA","1","Naive_pca-pls","34","0.276595744680851"
"626","TCGA","1","Naive_pca-pls","36","0.276595744680851"
"627","TCGA","1","Naive_pca-pls","39","0.297872340425532"
"628","TCGA","1","Naive_pca-pls","43","0.297872340425532"
"629","TCGA","1","Naive_pca-pls","46","0.297872340425532"
"630","TCGA","1","Naive_pca-pls","50","0.297872340425532"
"631","TCGA","2","Naive_pca-pls","1","0.212765957446808"
"632","TCGA","2","Naive_pca-pls","2","0.234042553191489"
"633","TCGA","2","Naive_pca-pls","3","0.234042553191489"
"634","TCGA","2","Naive_pca-pls","4","0.191489361702128"
"635","TCGA","2","Naive_pca-pls","5","0.191489361702128"
"636","TCGA","2","Naive_pca-pls","6","0.212765957446808"
"637","TCGA","2","Naive_pca-pls","7","0.212765957446808"
"638","TCGA","2","Naive_pca-pls","8","0.212765957446808"
"639","TCGA","2","Naive_pca-pls","9","0.212765957446808"
"640","TCGA","2","Naive_pca-pls","10","0.212765957446808"
"641","TCGA","2","Naive_pca-pls","11","0.170212765957447"
"642","TCGA","2","Naive_pca-pls","12","0.191489361702128"
"643","TCGA","2","Naive_pca-pls","13","0.191489361702128"
"644","TCGA","2","Naive_pca-pls","14","0.170212765957447"
"645","TCGA","2","Naive_pca-pls","15","0.148936170212766"
"646","TCGA","2","Naive_pca-pls","16","0.170212765957447"
"647","TCGA","2","Naive_pca-pls","18","0.170212765957447"
"648","TCGA","2","Naive_pca-pls","19","0.191489361702128"
"649","TCGA","2","Naive_pca-pls","21","0.212765957446808"
"650","TCGA","2","Naive_pca-pls","23","0.191489361702128"
"651","TCGA","2","Naive_pca-pls","24","0.191489361702128"
"652","TCGA","2","Naive_pca-pls","26","0.191489361702128"
"653","TCGA","2","Naive_pca-pls","29","0.148936170212766"
"654","TCGA","2","Naive_pca-pls","31","0.148936170212766"
"655","TCGA","2","Naive_pca-pls","34","0.148936170212766"
"656","TCGA","2","Naive_pca-pls","36","0.148936170212766"
"657","TCGA","2","Naive_pca-pls","39","0.127659574468085"
"658","TCGA","2","Naive_pca-pls","43","0.106382978723404"
"659","TCGA","2","Naive_pca-pls","46","0.106382978723404"
"660","TCGA","2","Naive_pca-pls","50","0.127659574468085"
"661","TCGA","3","Naive_pca-pls","1","0.212765957446808"
"662","TCGA","3","Naive_pca-pls","2","0.212765957446808"
"663","TCGA","3","Naive_pca-pls","3","0.191489361702128"
"664","TCGA","3","Naive_pca-pls","4","0.148936170212766"
"665","TCGA","3","Naive_pca-pls","5","0.148936170212766"
"666","TCGA","3","Naive_pca-pls","6","0.148936170212766"
"667","TCGA","3","Naive_pca-pls","7","0.0851063829787234"
"668","TCGA","3","Naive_pca-pls","8","0.0851063829787234"
"669","TCGA","3","Naive_pca-pls","9","0.0851063829787234"
"670","TCGA","3","Naive_pca-pls","10","0.0851063829787234"
"671","TCGA","3","Naive_pca-pls","11","0.0851063829787234"
"672","TCGA","3","Naive_pca-pls","12","0.106382978723404"
"673","TCGA","3","Naive_pca-pls","13","0.106382978723404"
"674","TCGA","3","Naive_pca-pls","14","0.106382978723404"
"675","TCGA","3","Naive_pca-pls","15","0.106382978723404"
"676","TCGA","3","Naive_pca-pls","16","0.106382978723404"
"677","TCGA","3","Naive_pca-pls","18","0.127659574468085"
"678","TCGA","3","Naive_pca-pls","19","0.106382978723404"
"679","TCGA","3","Naive_pca-pls","21","0.0638297872340425"
"680","TCGA","3","Naive_pca-pls","23","0.0638297872340425"
"681","TCGA","3","Naive_pca-pls","24","0.0638297872340425"
"682","TCGA","3","Naive_pca-pls","26","0.106382978723404"
"683","TCGA","3","Naive_pca-pls","29","0.106382978723404"
"684","TCGA","3","Naive_pca-pls","31","0.106382978723404"
"685","TCGA","3","Naive_pca-pls","34","0.106382978723404"
"686","TCGA","3","Naive_pca-pls","36","0.106382978723404"
"687","TCGA","3","Naive_pca-pls","39","0.106382978723404"
"688","TCGA","3","Naive_pca-pls","43","0.106382978723404"
"689","TCGA","3","Naive_pca-pls","46","0.106382978723404"
"690","TCGA","3","Naive_pca-pls","50","0.127659574468085"
"691","TCGA","4","Naive_pca-pls","1","0.195652173913043"
"692","TCGA","4","Naive_pca-pls","2","0.195652173913043"
"693","TCGA","4","Naive_pca-pls","3","0.239130434782609"
"694","TCGA","4","Naive_pca-pls","4","0.260869565217391"
"695","TCGA","4","Naive_pca-pls","5","0.239130434782609"
"696","TCGA","4","Naive_pca-pls","6","0.260869565217391"
"697","TCGA","4","Naive_pca-pls","7","0.217391304347826"
"698","TCGA","4","Naive_pca-pls","8","0.195652173913043"
"699","TCGA","4","Naive_pca-pls","9","0.217391304347826"
"700","TCGA","4","Naive_pca-pls","10","0.217391304347826"
"701","TCGA","4","Naive_pca-pls","11","0.217391304347826"
"702","TCGA","4","Naive_pca-pls","12","0.195652173913043"
"703","TCGA","4","Naive_pca-pls","13","0.195652173913043"
"704","TCGA","4","Naive_pca-pls","14","0.217391304347826"
"705","TCGA","4","Naive_pca-pls","15","0.217391304347826"
"706","TCGA","4","Naive_pca-pls","16","0.195652173913043"
"707","TCGA","4","Naive_pca-pls","18","0.239130434782609"
"708","TCGA","4","Naive_pca-pls","19","0.239130434782609"
"709","TCGA","4","Naive_pca-pls","21","0.260869565217391"
"710","TCGA","4","Naive_pca-pls","23","0.260869565217391"
"711","TCGA","4","Naive_pca-pls","24","0.260869565217391"
"712","TCGA","4","Naive_pca-pls","26","0.260869565217391"
"713","TCGA","4","Naive_pca-pls","29","0.195652173913043"
"714","TCGA","4","Naive_pca-pls","31","0.195652173913043"
"715","TCGA","4","Naive_pca-pls","34","0.260869565217391"
"716","TCGA","4","Naive_pca-pls","36","0.195652173913043"
"717","TCGA","4","Naive_pca-pls","39","0.217391304347826"
"718","TCGA","4","Naive_pca-pls","43","0.217391304347826"
"719","TCGA","4","Naive_pca-pls","46","0.260869565217391"
"720","TCGA","4","Naive_pca-pls","50","0.239130434782609"
"721","TCGA","5","Naive_pca-pls","1","0.195652173913043"
"722","TCGA","5","Naive_pca-pls","2","0.195652173913043"
"723","TCGA","5","Naive_pca-pls","3","0.195652173913043"
"724","TCGA","5","Naive_pca-pls","4","0.195652173913043"
"725","TCGA","5","Naive_pca-pls","5","0.195652173913043"
"726","TCGA","5","Naive_pca-pls","6","0.195652173913043"
"727","TCGA","5","Naive_pca-pls","7","0.173913043478261"
"728","TCGA","5","Naive_pca-pls","8","0.195652173913043"
"729","TCGA","5","Naive_pca-pls","9","0.195652173913043"
"730","TCGA","5","Naive_pca-pls","10","0.195652173913043"
"731","TCGA","5","Naive_pca-pls","11","0.195652173913043"
"732","TCGA","5","Naive_pca-pls","12","0.195652173913043"
"733","TCGA","5","Naive_pca-pls","13","0.195652173913043"
"734","TCGA","5","Naive_pca-pls","14","0.195652173913043"
"735","TCGA","5","Naive_pca-pls","15","0.195652173913043"
"736","TCGA","5","Naive_pca-pls","16","0.195652173913043"
"737","TCGA","5","Naive_pca-pls","18","0.130434782608696"
"738","TCGA","5","Naive_pca-pls","19","0.152173913043478"
"739","TCGA","5","Naive_pca-pls","21","0.173913043478261"
"740","TCGA","5","Naive_pca-pls","23","0.195652173913043"
"741","TCGA","5","Naive_pca-pls","24","0.217391304347826"
"742","TCGA","5","Naive_pca-pls","26","0.217391304347826"
"743","TCGA","5","Naive_pca-pls","29","0.217391304347826"
"744","TCGA","5","Naive_pca-pls","31","0.195652173913043"
"745","TCGA","5","Naive_pca-pls","34","0.195652173913043"
"746","TCGA","5","Naive_pca-pls","36","0.217391304347826"
"747","TCGA","5","Naive_pca-pls","39","0.217391304347826"
"748","TCGA","5","Naive_pca-pls","43","0.195652173913043"
"749","TCGA","5","Naive_pca-pls","46","0.195652173913043"
"750","TCGA","5","Naive_pca-pls","50","0.195652173913043"
"751","TCGA","6","Naive_pca-pls","1","0.173913043478261"
"752","TCGA","6","Naive_pca-pls","2","0.173913043478261"
"753","TCGA","6","Naive_pca-pls","3","0.195652173913043"
"754","TCGA","6","Naive_pca-pls","4","0.195652173913043"
"755","TCGA","6","Naive_pca-pls","5","0.195652173913043"
"756","TCGA","6","Naive_pca-pls","6","0.173913043478261"
"757","TCGA","6","Naive_pca-pls","7","0.173913043478261"
"758","TCGA","6","Naive_pca-pls","8","0.173913043478261"
"759","TCGA","6","Naive_pca-pls","9","0.130434782608696"
"760","TCGA","6","Naive_pca-pls","10","0.173913043478261"
"761","TCGA","6","Naive_pca-pls","11","0.173913043478261"
"762","TCGA","6","Naive_pca-pls","12","0.173913043478261"
"763","TCGA","6","Naive_pca-pls","13","0.173913043478261"
"764","TCGA","6","Naive_pca-pls","14","0.173913043478261"
"765","TCGA","6","Naive_pca-pls","15","0.173913043478261"
"766","TCGA","6","Naive_pca-pls","16","0.173913043478261"
"767","TCGA","6","Naive_pca-pls","18","0.173913043478261"
"768","TCGA","6","Naive_pca-pls","19","0.173913043478261"
"769","TCGA","6","Naive_pca-pls","21","0.173913043478261"
"770","TCGA","6","Naive_pca-pls","23","0.173913043478261"
"771","TCGA","6","Naive_pca-pls","24","0.195652173913043"
"772","TCGA","6","Naive_pca-pls","26","0.217391304347826"
"773","TCGA","6","Naive_pca-pls","29","0.195652173913043"
"774","TCGA","6","Naive_pca-pls","31","0.195652173913043"
"775","TCGA","6","Naive_pca-pls","34","0.217391304347826"
"776","TCGA","6","Naive_pca-pls","36","0.217391304347826"
"777","TCGA","6","Naive_pca-pls","39","0.195652173913043"
"778","TCGA","6","Naive_pca-pls","43","0.195652173913043"
"779","TCGA","6","Naive_pca-pls","46","0.195652173913043"
"780","TCGA","6","Naive_pca-pls","50","0.239130434782609"
"781","TCGA","7","Naive_pca-pls","1","0.173913043478261"
"782","TCGA","7","Naive_pca-pls","2","0.173913043478261"
"783","TCGA","7","Naive_pca-pls","3","0.173913043478261"
"784","TCGA","7","Naive_pca-pls","4","0.173913043478261"
"785","TCGA","7","Naive_pca-pls","5","0.173913043478261"
"786","TCGA","7","Naive_pca-pls","6","0.173913043478261"
"787","TCGA","7","Naive_pca-pls","7","0.173913043478261"
"788","TCGA","7","Naive_pca-pls","8","0.173913043478261"
"789","TCGA","7","Naive_pca-pls","9","0.152173913043478"
"790","TCGA","7","Naive_pca-pls","10","0.173913043478261"
"791","TCGA","7","Naive_pca-pls","11","0.173913043478261"
"792","TCGA","7","Naive_pca-pls","12","0.217391304347826"
"793","TCGA","7","Naive_pca-pls","13","0.217391304347826"
"794","TCGA","7","Naive_pca-pls","14","0.195652173913043"
"795","TCGA","7","Naive_pca-pls","15","0.217391304347826"
"796","TCGA","7","Naive_pca-pls","16","0.195652173913043"
"797","TCGA","7","Naive_pca-pls","18","0.217391304347826"
"798","TCGA","7","Naive_pca-pls","19","0.217391304347826"
"799","TCGA","7","Naive_pca-pls","21","0.173913043478261"
"800","TCGA","7","Naive_pca-pls","23","0.173913043478261"
"801","TCGA","7","Naive_pca-pls","24","0.173913043478261"
"802","TCGA","7","Naive_pca-pls","26","0.195652173913043"
"803","TCGA","7","Naive_pca-pls","29","0.173913043478261"
"804","TCGA","7","Naive_pca-pls","31","0.173913043478261"
"805","TCGA","7","Naive_pca-pls","34","0.173913043478261"
"806","TCGA","7","Naive_pca-pls","36","0.152173913043478"
"807","TCGA","7","Naive_pca-pls","39","0.152173913043478"
"808","TCGA","7","Naive_pca-pls","43","0.173913043478261"
"809","TCGA","7","Naive_pca-pls","46","0.152173913043478"
"810","TCGA","7","Naive_pca-pls","50","0.217391304347826"
"811","TCGA","8","Naive_pca-pls","1","0.173913043478261"
"812","TCGA","8","Naive_pca-pls","2","0.195652173913043"
"813","TCGA","8","Naive_pca-pls","3","0.173913043478261"
"814","TCGA","8","Naive_pca-pls","4","0.173913043478261"
"815","TCGA","8","Naive_pca-pls","5","0.173913043478261"
"816","TCGA","8","Naive_pca-pls","6","0.173913043478261"
"817","TCGA","8","Naive_pca-pls","7","0.173913043478261"
"818","TCGA","8","Naive_pca-pls","8","0.173913043478261"
"819","TCGA","8","Naive_pca-pls","9","0.195652173913043"
"820","TCGA","8","Naive_pca-pls","10","0.173913043478261"
"821","TCGA","8","Naive_pca-pls","11","0.195652173913043"
"822","TCGA","8","Naive_pca-pls","12","0.173913043478261"
"823","TCGA","8","Naive_pca-pls","13","0.173913043478261"
"824","TCGA","8","Naive_pca-pls","14","0.195652173913043"
"825","TCGA","8","Naive_pca-pls","15","0.173913043478261"
"826","TCGA","8","Naive_pca-pls","16","0.173913043478261"
"827","TCGA","8","Naive_pca-pls","18","0.152173913043478"
"828","TCGA","8","Naive_pca-pls","19","0.195652173913043"
"829","TCGA","8","Naive_pca-pls","21","0.195652173913043"
"830","TCGA","8","Naive_pca-pls","23","0.195652173913043"
"831","TCGA","8","Naive_pca-pls","24","0.217391304347826"
"832","TCGA","8","Naive_pca-pls","26","0.108695652173913"
"833","TCGA","8","Naive_pca-pls","29","0.108695652173913"
"834","TCGA","8","Naive_pca-pls","31","0.130434782608696"
"835","TCGA","8","Naive_pca-pls","34","0.195652173913043"
"836","TCGA","8","Naive_pca-pls","36","0.195652173913043"
"837","TCGA","8","Naive_pca-pls","39","0.173913043478261"
"838","TCGA","8","Naive_pca-pls","43","0.195652173913043"
"839","TCGA","8","Naive_pca-pls","46","0.195652173913043"
"840","TCGA","8","Naive_pca-pls","50","0.195652173913043"
"841","TCGA","9","Naive_pca-pls","1","0.260869565217391"
"842","TCGA","9","Naive_pca-pls","2","0.282608695652174"
"843","TCGA","9","Naive_pca-pls","3","0.260869565217391"
"844","TCGA","9","Naive_pca-pls","4","0.260869565217391"
"845","TCGA","9","Naive_pca-pls","5","0.260869565217391"
"846","TCGA","9","Naive_pca-pls","6","0.239130434782609"
"847","TCGA","9","Naive_pca-pls","7","0.217391304347826"
"848","TCGA","9","Naive_pca-pls","8","0.195652173913043"
"849","TCGA","9","Naive_pca-pls","9","0.239130434782609"
"850","TCGA","9","Naive_pca-pls","10","0.239130434782609"
"851","TCGA","9","Naive_pca-pls","11","0.239130434782609"
"852","TCGA","9","Naive_pca-pls","12","0.239130434782609"
"853","TCGA","9","Naive_pca-pls","13","0.239130434782609"
"854","TCGA","9","Naive_pca-pls","14","0.217391304347826"
"855","TCGA","9","Naive_pca-pls","15","0.217391304347826"
"856","TCGA","9","Naive_pca-pls","16","0.217391304347826"
"857","TCGA","9","Naive_pca-pls","18","0.217391304347826"
"858","TCGA","9","Naive_pca-pls","19","0.217391304347826"
"859","TCGA","9","Naive_pca-pls","21","0.217391304347826"
"860","TCGA","9","Naive_pca-pls","23","0.217391304347826"
"861","TCGA","9","Naive_pca-pls","24","0.217391304347826"
"862","TCGA","9","Naive_pca-pls","26","0.217391304347826"
"863","TCGA","9","Naive_pca-pls","29","0.217391304347826"
"864","TCGA","9","Naive_pca-pls","31","0.217391304347826"
"865","TCGA","9","Naive_pca-pls","34","0.217391304347826"
"866","TCGA","9","Naive_pca-pls","36","0.239130434782609"
"867","TCGA","9","Naive_pca-pls","39","0.260869565217391"
"868","TCGA","9","Naive_pca-pls","43","0.260869565217391"
"869","TCGA","9","Naive_pca-pls","46","0.260869565217391"
"870","TCGA","9","Naive_pca-pls","50","0.239130434782609"
"871","TCGA","10","Naive_pca-pls","1","0.282608695652174"
"872","TCGA","10","Naive_pca-pls","2","0.326086956521739"
"873","TCGA","10","Naive_pca-pls","3","0.326086956521739"
"874","TCGA","10","Naive_pca-pls","4","0.326086956521739"
"875","TCGA","10","Naive_pca-pls","5","0.304347826086957"
"876","TCGA","10","Naive_pca-pls","6","0.304347826086957"
"877","TCGA","10","Naive_pca-pls","7","0.347826086956522"
"878","TCGA","10","Naive_pca-pls","8","0.326086956521739"
"879","TCGA","10","Naive_pca-pls","9","0.304347826086957"
"880","TCGA","10","Naive_pca-pls","10","0.304347826086957"
"881","TCGA","10","Naive_pca-pls","11","0.304347826086957"
"882","TCGA","10","Naive_pca-pls","12","0.304347826086957"
"883","TCGA","10","Naive_pca-pls","13","0.326086956521739"
"884","TCGA","10","Naive_pca-pls","14","0.326086956521739"
"885","TCGA","10","Naive_pca-pls","15","0.326086956521739"
"886","TCGA","10","Naive_pca-pls","16","0.282608695652174"
"887","TCGA","10","Naive_pca-pls","18","0.282608695652174"
"888","TCGA","10","Naive_pca-pls","19","0.282608695652174"
"889","TCGA","10","Naive_pca-pls","21","0.282608695652174"
"890","TCGA","10","Naive_pca-pls","23","0.260869565217391"
"891","TCGA","10","Naive_pca-pls","24","0.260869565217391"
"892","TCGA","10","Naive_pca-pls","26","0.239130434782609"
"893","TCGA","10","Naive_pca-pls","29","0.217391304347826"
"894","TCGA","10","Naive_pca-pls","31","0.239130434782609"
"895","TCGA","10","Naive_pca-pls","34","0.260869565217391"
"896","TCGA","10","Naive_pca-pls","36","0.260869565217391"
"897","TCGA","10","Naive_pca-pls","39","0.217391304347826"
"898","TCGA","10","Naive_pca-pls","43","0.195652173913043"
"899","TCGA","10","Naive_pca-pls","46","0.195652173913043"
"900","TCGA","10","Naive_pca-pls","50","0.195652173913043"
"901","TCGA","1","PLS","1","0.297872340425532"
"902","TCGA","1","PLS","2","0.297872340425532"
"903","TCGA","1","PLS","3","0.276595744680851"
"904","TCGA","1","PLS","4","0.319148936170213"
"905","TCGA","1","PLS","5","0.340425531914894"
"906","TCGA","1","PLS","6","0.340425531914894"
"907","TCGA","1","PLS","7","0.234042553191489"
"908","TCGA","1","PLS","8","0.234042553191489"
"909","TCGA","1","PLS","9","0.25531914893617"
"910","TCGA","1","PLS","10","0.25531914893617"
"911","TCGA","1","PLS","11","0.234042553191489"
"912","TCGA","1","PLS","12","0.25531914893617"
"913","TCGA","1","PLS","13","0.234042553191489"
"914","TCGA","1","PLS","14","0.276595744680851"
"915","TCGA","1","PLS","15","0.25531914893617"
"916","TCGA","1","PLS","16","0.234042553191489"
"917","TCGA","1","PLS","18","0.276595744680851"
"918","TCGA","1","PLS","19","0.276595744680851"
"919","TCGA","1","PLS","21","0.297872340425532"
"920","TCGA","1","PLS","23","0.276595744680851"
"921","TCGA","1","PLS","24","0.25531914893617"
"922","TCGA","1","PLS","26","0.276595744680851"
"923","TCGA","1","PLS","29","0.25531914893617"
"924","TCGA","1","PLS","31","0.234042553191489"
"925","TCGA","1","PLS","34","0.297872340425532"
"926","TCGA","1","PLS","36","0.25531914893617"
"927","TCGA","1","PLS","39","0.276595744680851"
"928","TCGA","1","PLS","43","0.276595744680851"
"929","TCGA","1","PLS","46","0.297872340425532"
"930","TCGA","1","PLS","50","0.276595744680851"
"931","TCGA","2","PLS","1","0.212765957446808"
"932","TCGA","2","PLS","2","0.212765957446808"
"933","TCGA","2","PLS","3","0.25531914893617"
"934","TCGA","2","PLS","4","0.234042553191489"
"935","TCGA","2","PLS","5","0.234042553191489"
"936","TCGA","2","PLS","6","0.234042553191489"
"937","TCGA","2","PLS","7","0.25531914893617"
"938","TCGA","2","PLS","8","0.25531914893617"
"939","TCGA","2","PLS","9","0.191489361702128"
"940","TCGA","2","PLS","10","0.191489361702128"
"941","TCGA","2","PLS","11","0.191489361702128"
"942","TCGA","2","PLS","12","0.170212765957447"
"943","TCGA","2","PLS","13","0.170212765957447"
"944","TCGA","2","PLS","14","0.148936170212766"
"945","TCGA","2","PLS","15","0.148936170212766"
"946","TCGA","2","PLS","16","0.127659574468085"
"947","TCGA","2","PLS","18","0.148936170212766"
"948","TCGA","2","PLS","19","0.148936170212766"
"949","TCGA","2","PLS","21","0.170212765957447"
"950","TCGA","2","PLS","23","0.148936170212766"
"951","TCGA","2","PLS","24","0.127659574468085"
"952","TCGA","2","PLS","26","0.127659574468085"
"953","TCGA","2","PLS","29","0.127659574468085"
"954","TCGA","2","PLS","31","0.127659574468085"
"955","TCGA","2","PLS","34","0.127659574468085"
"956","TCGA","2","PLS","36","0.127659574468085"
"957","TCGA","2","PLS","39","0.148936170212766"
"958","TCGA","2","PLS","43","0.148936170212766"
"959","TCGA","2","PLS","46","0.148936170212766"
"960","TCGA","2","PLS","50","0.170212765957447"
"961","TCGA","3","PLS","1","0.170212765957447"
"962","TCGA","3","PLS","2","0.170212765957447"
"963","TCGA","3","PLS","3","0.170212765957447"
"964","TCGA","3","PLS","4","0.170212765957447"
"965","TCGA","3","PLS","5","0.148936170212766"
"966","TCGA","3","PLS","6","0.106382978723404"
"967","TCGA","3","PLS","7","0.106382978723404"
"968","TCGA","3","PLS","8","0.148936170212766"
"969","TCGA","3","PLS","9","0.170212765957447"
"970","TCGA","3","PLS","10","0.148936170212766"
"971","TCGA","3","PLS","11","0.170212765957447"
"972","TCGA","3","PLS","12","0.191489361702128"
"973","TCGA","3","PLS","13","0.212765957446808"
"974","TCGA","3","PLS","14","0.170212765957447"
"975","TCGA","3","PLS","15","0.191489361702128"
"976","TCGA","3","PLS","16","0.191489361702128"
"977","TCGA","3","PLS","18","0.148936170212766"
"978","TCGA","3","PLS","19","0.148936170212766"
"979","TCGA","3","PLS","21","0.106382978723404"
"980","TCGA","3","PLS","23","0.127659574468085"
"981","TCGA","3","PLS","24","0.127659574468085"
"982","TCGA","3","PLS","26","0.106382978723404"
"983","TCGA","3","PLS","29","0.106382978723404"
"984","TCGA","3","PLS","31","0.106382978723404"
"985","TCGA","3","PLS","34","0.106382978723404"
"986","TCGA","3","PLS","36","0.106382978723404"
"987","TCGA","3","PLS","39","0.127659574468085"
"988","TCGA","3","PLS","43","0.127659574468085"
"989","TCGA","3","PLS","46","0.127659574468085"
"990","TCGA","3","PLS","50","0.127659574468085"
"991","TCGA","4","PLS","1","0.195652173913043"
"992","TCGA","4","PLS","2","0.195652173913043"
"993","TCGA","4","PLS","3","0.152173913043478"
"994","TCGA","4","PLS","4","0.152173913043478"
"995","TCGA","4","PLS","5","0.130434782608696"
"996","TCGA","4","PLS","6","0.152173913043478"
"997","TCGA","4","PLS","7","0.195652173913043"
"998","TCGA","4","PLS","8","0.195652173913043"
"999","TCGA","4","PLS","9","0.217391304347826"
"1000","TCGA","4","PLS","10","0.217391304347826"
"1001","TCGA","4","PLS","11","0.217391304347826"
"1002","TCGA","4","PLS","12","0.260869565217391"
"1003","TCGA","4","PLS","13","0.195652173913043"
"1004","TCGA","4","PLS","14","0.239130434782609"
"1005","TCGA","4","PLS","15","0.304347826086957"
"1006","TCGA","4","PLS","16","0.282608695652174"
"1007","TCGA","4","PLS","18","0.239130434782609"
"1008","TCGA","4","PLS","19","0.260869565217391"
"1009","TCGA","4","PLS","21","0.282608695652174"
"1010","TCGA","4","PLS","23","0.217391304347826"
"1011","TCGA","4","PLS","24","0.195652173913043"
"1012","TCGA","4","PLS","26","0.195652173913043"
"1013","TCGA","4","PLS","29","0.239130434782609"
"1014","TCGA","4","PLS","31","0.217391304347826"
"1015","TCGA","4","PLS","34","0.217391304347826"
"1016","TCGA","4","PLS","36","0.260869565217391"
"1017","TCGA","4","PLS","39","0.260869565217391"
